file,cc,abr,signals,condition,completed,playback_sec,wall_play_sec,startup_sec,excess_sec,stall_sec,stall_count,switch_count,avg_quality,avg_bitrate_mbps,q0_pct,q1_pct,guardrail_count,tcp_samples,rtt_mean_ms,rtt_p95_ms,rttx_mean,rttx_p95,rtt_over_1_5_pct,cwnd_mean_packets,cwnd_min_packets,cwnd_pressure_pct,loss_mean_pct,loss_p95_pct,samples_with_retx_pct
dash_qoe_log_Throuput_CWND.json,BBR,Throughput,cwnd,Throughput / CWND,True,596.4,605.0561000003814,0.28530000019073487,8.370800000190723,5.0055,6,5,0.9816053511705686,1.3749335484949832,1.839464882943144,98.16053511705685,0,1287,0.19242268842268842,0.486,34.57679357679358,81.0,100.0,13.503496503496503,12.0,0.0,0.0,0.0,0.0
dash_qoe_log_Throuput_Pacletloss.json,BBR,Throughput,loss,Throughput / Loss,True,596.458332,607.0028000001907,0.26760000038146975,10.276867999809236,7.206600001335144,5,5,0.9799666110183639,1.3667825809682805,2.003338898163606,97.9966611018364,0,1402,0.47381098430813123,0.636,84.31155492154066,106.0,100.0,14.049928673323823,12.0,0.0,0.0,0.0,0.0
dash_qoe_log_Throuput.json,BBR,Throughput,none,Throughput / None,True,596.458332,604.2224000005722,0.2654000005722046,7.498667999999933,3.3790999994277953,6,5,0.9832775919732442,1.3749335484949832,1.6722408026755853,98.32775919732441,0,1365,0.4559201465201465,0.609,73.56593668236526,87.0,100.0,13.47912087912088,12.0,0.0,0.0,0.0,0.0
dash_qoe_log_Throuput_RTT.json,BBR,Throughput,rtt,Throughput / RTT,True,596.4,607.8074000005722,0.3581000003814697,11.049300000190769,7.74660000038147,5,5,0.985,1.3709418833333333,1.5,98.5,0,1301,0.14753189853958493,0.364,32.83393543428132,86.0,100.0,12.982321291314374,12.0,0.0,0.0,0.0,0.0
"dash_qoe_log_Throuput_CWND,Pacletloss.json",BBR,Throughput,cwnd+loss,Throughput / CWND+Loss,True,596.4,607.3573999996186,0.3568000001907349,10.600599999427853,7.152,5,5,0.98,1.3668475166666667,2.0,98.0,0,1298,0.4927473035439137,0.627,78.34694401643554,104.5,100.0,14.442989214175656,12.0,0.0,0.0,0.0,0.0
"dash_qoe_log_Throuput_RTT,CWND.json",BBR,Throughput,rtt+cwnd,Throughput / RTT+CWND,True,596.458332,607.7343000001907,0.33970000076293944,10.936267999427749,7.389399998664856,5,5,0.9816971713810316,1.3669122362728785,1.8302828618968385,98.16971713810317,0,1240,0.24018709677419353,0.465,50.28850806451613,116.25,100.0,14.431451612903226,12.0,0.0,0.0,0.0,0.0
"dash_qoe_log_Throuput_RTT,Paclerloss.json",BBR,Throughput,rtt+loss,Throughput / RTT+Loss,True,596.4,606.8364000005722,0.3285,10.107900000572235,8.46120000076294,5,5,0.9833055091819699,1.3729343839732888,1.669449081803005,98.33055091819699,0,1669,0.26810545236668665,0.451,48.174455761933295,75.83333333333333,100.0,14.96345116836429,10.0,0.0,0.0,0.0,0.0
"dash_qoe_log_Throuput_RTT,CWND,Packetloss.json",BBR,Throughput,rtt+cwnd+loss,Throughput / RTT+CWND+Loss,True,596.458332,600.8993999996185,0.3675999994277954,4.073468000190644,2.5489000005722047,3,3,0.9849246231155779,1.3851692931323283,1.5075376884422111,98.49246231155779,0,1206,0.16509867330016584,0.273,28.612595751401724,45.5,100.0,15.581260364842455,12.0,0.0,0.0,0.0,0.0
dash_qoe_log_BOLA_CWND.json,BBR,BOLA,cwnd,BOLA / CWND,True,596.458332,604.5396999998093,0.3361999998092651,7.745167999999966,5.3465,6,5,0.9816360601001669,1.3729343839732888,1.8363939899833055,98.1636060100167,0,1217,0.23594165981922763,0.377,42.839003012873185,63.666666666666664,100.0,13.583401807723911,4.0,0.0,0.0,0.0,0.0
dash_qoe_log_BOLA_Packetloss.json,BBR,BOLA,loss,BOLA / Loss,True,596.458332,605.8457999992371,0.271,9.11646799923706,7.76720000076294,8,5,0.9816360601001669,1.3729343839732888,1.8363939899833055,98.1636060100167,0,1269,0.23667612293144208,0.42900000000000005,38.449821756913956,69.4,100.0,13.51457840819543,10.0,0.0,0.0,0.0,0.0
